date,close
20-02-2017,241.79
21-02-2017,244.66
22-02-2017,271.49
23-02-2017,265.92
27-02-2017,278.55
28-02-2017,278.36
01-03-2017,277.56
02-03-2017,278.06
03-03-2017,282.96
06-03-2017,293.49
07-03-2017,293.4
08-03-2017,290.31
09-03-2017,289.3
10-03-2017,288.16
14-03-2017,289.92
15-03-2017,293.4
16-03-2017,291.76
17-03-2017,292.44
20-03-2017,287.97
21-03-2017,284.14
22-03-2017,283.22
23-03-2017,286.28
24-03-2017,289.3
27-03-2017,281.29
28-03-2017,280.09
29-03-2017,282.54
30-03-2017,285.68
31-03-2017,296.98
03-04-2017,309.07
05-04-2017,318.14
06-04-2017,323.42
07-04-2017,316.25
10-04-2017,310.57
11-04-2017,308.55
12-04-2017,304.42
13-04-2017,306.85
17-04-2017,312.93
18-04-2017,308.07
19-04-2017,307.75
20-04-2017,307.92
21-04-2017,315.33
24-04-2017,318.68
25-04-2017,322.14
26-04-2017,318.47
27-04-2017,316.9
28-04-2017,313.69
02-05-2017,308.15
03-05-2017,308.04
04-05-2017,305.31
05-05-2017,298.64
08-05-2017,297.1
09-05-2017,299.11
10-05-2017,305.57
11-05-2017,305.67
12-05-2017,303.63
15-05-2017,302.2
16-05-2017,304.94
17-05-2017,304.22
18-05-2017,298.43
19-05-2017,296.52
22-05-2017,297.71
23-05-2017,293.53
24-05-2017,291.77
25-05-2017,292.83
26-05-2017,300.67
29-05-2017,305.08
30-05-2017,305.63
31-05-2017,301.43
01-06-2017,298.64
02-06-2017,297.85
05-06-2017,298.88
06-06-2017,295.16
07-06-2017,301.05
08-06-2017,299.41
09-06-2017,300.31
12-06-2017,296.66
13-06-2017,295.51
14-06-2017,305.21
15-06-2017,311.16
16-06-2017,312.25
19-06-2017,316.85
20-06-2017,317.54
21-06-2017,319.71
22-06-2017,322.11
23-06-2017,322.83
27-06-2017,323.12
28-06-2017,314.43
29-06-2017,313.13
30-06-2017,310.27
03-07-2017,310.51
04-07-2017,319.7
05-07-2017,324.36
06-07-2017,324.33
07-07-2017,335.26
10-07-2017,335.64
11-07-2017,335.98
12-07-2017,339.75
13-07-2017,342.22
14-07-2017,344.84
17-07-2017,348.89
18-07-2017,341.72
19-07-2017,344.66
20-07-2017,343.75
21-07-2017,356.36
24-07-2017,363.16
25-07-2017,360.22
26-07-2017,364.85
27-07-2017,358.56
28-07-2017,358.49
31-07-2017,363.15
01-08-2017,360.54
02-08-2017,366.3
03-08-2017,371
04-08-2017,364.71
07-08-2017,363.41
08-08-2017,360.31
09-08-2017,359.46
10-08-2017,356.22
11-08-2017,347.65
14-08-2017,353.67
16-08-2017,352.11
17-08-2017,352.34
18-08-2017,354.2
21-08-2017,351.73
22-08-2017,350.75
23-08-2017,355.7
24-08-2017,352.55
28-08-2017,352.21
29-08-2017,344.48
30-08-2017,351.66
31-08-2017,358.5
01-09-2017,362
04-09-2017,362.74
05-09-2017,367.06
06-09-2017,369.94
07-09-2017,367.87
08-09-2017,367.33
11-09-2017,367.78
12-09-2017,370.41
13-09-2017,381.77
14-09-2017,379.45
15-09-2017,378.53
18-09-2017,380.22
19-09-2017,377.09
20-09-2017,380.94
21-09-2017,378.33
22-09-2017,367.56
25-09-2017,369.42
26-09-2017,368.77
27-09-2017,359.35
28-09-2017,353.64
29-09-2017,351.15
03-10-2017,358.99
04-10-2017,368.21
05-10-2017,370.59
06-10-2017,376.39
09-10-2017,373.52
10-10-2017,379.16
11-10-2017,377.79
12-10-2017,392.45
13-10-2017,394.11
16-10-2017,394.27
17-10-2017,393.17
18-10-2017,411.22
19-10-2017,409.15
23-10-2017,422.57
24-10-2017,420.1
25-10-2017,422.64
26-10-2017,426.01
27-10-2017,418.12
30-10-2017,423.81
31-10-2017,423.07
01-11-2017,428.33
02-11-2017,425.65
03-11-2017,425.07
06-11-2017,419.31
07-11-2017,407.71
08-11-2017,399.21
09-11-2017,404.93
10-11-2017,397.44
13-11-2017,393.57
14-11-2017,398.72
15-11-2017,397.37
16-11-2017,406.43
17-11-2017,410.05
20-11-2017,414.08
21-11-2017,419.34
22-11-2017,418.53
23-11-2017,425.83
24-11-2017,427.68
27-11-2017,427.79
28-11-2017,424.19
29-11-2017,425.39
30-11-2017,414.39
01-12-2017,409.24
04-12-2017,405.42
05-12-2017,410.86
06-12-2017,416.68
07-12-2017,418.89
08-12-2017,414.14
11-12-2017,411.96
12-12-2017,411.72
13-12-2017,411.29
14-12-2017,414.37
15-12-2017,413.58
18-12-2017,414.14
19-12-2017,416.37
20-12-2017,412.86
21-12-2017,410.52
22-12-2017,413.87
26-12-2017,418.1
27-12-2017,415.38
28-12-2017,415.58
29-12-2017,414.17
01-01-2018,409.08
02-01-2018,409.71
03-01-2018,411.36
04-01-2018,413.83
05-01-2018,415.16
08-01-2018,417.54
09-01-2018,423.11
10-01-2018,423.74
11-01-2018,421.68
12-01-2018,426.73
15-01-2018,426.8
16-01-2018,415.02
17-01-2018,415.72
18-01-2018,413.56
19-01-2018,418.77
22-01-2018,436.85
23-01-2018,442.14
24-01-2018,434.54
25-01-2018,434.33
29-01-2018,433.7
30-01-2018,427.36
31-01-2018,432.26
01-02-2018,424.42
02-02-2018,406.66
05-02-2018,405.67
06-02-2018,401.15
07-02-2018,402.18
08-02-2018,406.75
09-02-2018,403.73
12-02-2018,411.67
14-02-2018,419.83
15-02-2018,420.73
16-02-2018,414.28
19-02-2018,416.84
20-02-2018,414.19
21-02-2018,417.9
22-02-2018,415.65
23-02-2018,420.1
26-02-2018,422.1
27-02-2018,427.41
28-02-2018,429.23
01-03-2018,426.46
05-03-2018,415.54
06-03-2018,409.58
07-03-2018,400.09
08-03-2018,409.85
09-03-2018,410.59
12-03-2018,418.33
13-03-2018,419.02
14-03-2018,417.76
15-03-2018,410.01
16-03-2018,404.72
19-03-2018,402.68
20-03-2018,400.11
21-03-2018,403.31
22-03-2018,408.37
23-03-2018,401.96
26-03-2018,405.2
27-03-2018,404.61
28-03-2018,396.92
02-04-2018,401.53
03-04-2018,404.5
04-04-2018,402.41
05-04-2018,408.39
06-04-2018,409.65
09-04-2018,411.9
10-04-2018,412.37
11-04-2018,418.57
12-04-2018,417.61
13-04-2018,422.17
16-04-2018,421.36
17-04-2018,424.6
18-04-2018,421.79
19-04-2018,423.72
20-04-2018,417.25
23-04-2018,420.89
24-04-2018,436.2
25-04-2018,436.4
26-04-2018,438.58
27-04-2018,448
30-04-2018,433.16
02-05-2018,437.39
03-05-2018,432.4
04-05-2018,428.96
07-05-2018,436.63
08-05-2018,434.87
09-05-2018,439.19
10-05-2018,441.19
11-05-2018,444.83
14-05-2018,443.64
15-05-2018,440.2
16-05-2018,429.95
17-05-2018,425.09
18-05-2018,419.92
21-05-2018,418.8
22-05-2018,416.73
23-05-2018,410.21
24-05-2018,411.83
25-05-2018,414.05
28-05-2018,413.87
29-05-2018,412.55
30-05-2018,411.94
31-05-2018,414.3
01-06-2018,418.44
04-06-2018,423.07
05-06-2018,426.13
06-06-2018,429.16
07-06-2018,436.78
08-06-2018,442.63
11-06-2018,441.87
12-06-2018,448.39
13-06-2018,450.79
14-06-2018,453.24
15-06-2018,456.05
18-06-2018,456.66
19-06-2018,447.89
20-06-2018,458.32
21-06-2018,464.03
22-06-2018,455.29
25-06-2018,451.67
26-06-2018,440.2
27-06-2018,434.31
28-06-2018,424.91
29-06-2018,437.28
02-07-2018,431.95
03-07-2018,436.76
04-07-2018,445.22
05-07-2018,433.7
06-07-2018,439.57
09-07-2018,448.36
10-07-2018,461.22
11-07-2018,467.11
12-07-2018,486.7
13-07-2018,494.54
16-07-2018,483.93
17-07-2018,491.19
18-07-2018,491.28
19-07-2018,496.81
20-07-2018,507.52
23-07-2018,503.76
24-07-2018,499.56
25-07-2018,501.45
26-07-2018,499.42
27-07-2018,508.06
30-07-2018,517.75
31-07-2018,533.31
01-08-2018,536.16
02-08-2018,525.37
03-08-2018,529.24
06-08-2018,536.27
07-08-2018,532.5
08-08-2018,547.56
09-08-2018,547.67
10-08-2018,541.49
13-08-2018,534.07
14-08-2018,544.37
16-08-2018,539.96
17-08-2018,541.29
20-08-2018,555.29
21-08-2018,560.82
23-08-2018,570.83
24-08-2018,574.45
27-08-2018,580.75
28-08-2018,593.11
29-08-2018,581.96
30-08-2018,573.08
31-08-2018,558.33
03-09-2018,552.71
04-09-2018,558.46
05-09-2018,551.74
06-09-2018,567.21
07-09-2018,574.94
10-09-2018,564.71
11-09-2018,556.55
12-09-2018,563.21
14-09-2018,563.5
17-09-2018,551.25
18-09-2018,547.31
19-09-2018,544.43
21-09-2018,547.47
24-09-2018,554.01
25-09-2018,553.36
26-09-2018,562.71
27-09-2018,563.77
28-09-2018,565.66
01-10-2018,553.85
03-10-2018,541.89
04-10-2018,504.64
05-10-2018,471.63
08-10-2018,498.86
09-10-2018,490.16
10-10-2018,495.58
11-10-2018,489.15
12-10-2018,506.57
15-10-2018,512.51
16-10-2018,523.32
17-10-2018,517.7
19-10-2018,495.22
22-10-2018,477.84
23-10-2018,474.26
24-10-2018,470.24
25-10-2018,463.52
26-10-2018,469.86
29-10-2018,489.15
30-10-2018,475.3
31-10-2018,477.21
01-11-2018,474.96
02-11-2018,483.35
05-11-2018,490.27
06-11-2018,496.48
07-11-2018,499.45
09-11-2018,491.69
12-11-2018,485.64
13-11-2018,494.39
14-11-2018,493.71
15-11-2018,493.22
16-11-2018,506.95
19-11-2018,517.12
20-11-2018,511.45
21-11-2018,500.43
22-11-2018,495.92
26-11-2018,499.02
27-11-2018,507.31
28-11-2018,518.31
29-11-2018,525.44
30-11-2018,525.01
03-12-2018,520.02
04-12-2018,518.15
05-12-2018,519.43
06-12-2018,505.27
07-12-2018,509.83
10-12-2018,490.25
11-12-2018,493.53
12-12-2018,499.36
13-12-2018,497.8
14-12-2018,500.12
17-12-2018,508.08
18-12-2018,511
19-12-2018,511.18
20-12-2018,507.43
21-12-2018,494.72
24-12-2018,489.75
26-12-2018,493.89
27-12-2018,503.72
28-12-2018,506.12
31-12-2018,504.19
01-01-2019,504.08
02-01-2019,497.51
03-01-2019,491.37
04-01-2019,494.03
07-01-2019,496.77
08-01-2019,496.72
09-01-2019,499.47
10-01-2019,498.01
11-01-2019,493.76
14-01-2019,493.19
15-01-2019,507.97
16-01-2019,510.78
17-01-2019,510.12
18-01-2019,532.56
21-01-2019,556.55
22-01-2019,555.41
23-01-2019,551.43
24-01-2019,560.94
25-01-2019,560.29
28-01-2019,552.89
29-01-2019,544.39
30-01-2019,537.67
31-01-2019,551.81
01-02-2019,562.06
04-02-2019,580.48
05-02-2019,580.77
06-02-2019,589.18
07-02-2019,580.25
08-02-2019,574.54
11-02-2019,563.55
12-02-2019,564.96
13-02-2019,560.26
14-02-2019,550.48
15-02-2019,559.59
18-02-2019,548.64
19-02-2019,546.84
20-02-2019,555.05
21-02-2019,560.69
22-02-2019,554.15
25-02-2019,554.12
26-02-2019,548.71
27-02-2019,550.17
28-02-2019,553.56
01-03-2019,551.31
05-03-2019,556.53
06-03-2019,568.74
07-03-2019,571.19
08-03-2019,569.77
11-03-2019,586.41
12-03-2019,598.66
13-03-2019,605.84
14-03-2019,603.25
15-03-2019,594.3
18-03-2019,607.07
19-03-2019,618.99
20-03-2019,618.49
22-03-2019,603.34
25-03-2019,595.56
26-03-2019,614.81
27-03-2019,606.71
28-03-2019,611.55
29-03-2019,613.01
01-04-2019,625.87
02-04-2019,624.9
03-04-2019,618.38
04-04-2019,608.42
05-04-2019,608.8
08-04-2019,597.72
09-04-2019,600.06
10-04-2019,598.69
11-04-2019,605.61
12-04-2019,603.95
15-04-2019,602.62
16-04-2019,604.24
18-04-2019,623.22
22-04-2019,604.96
23-04-2019,613.28
24-04-2019,624.81
25-04-2019,617.12
26-04-2019,626.3
30-04-2019,626.3
02-05-2019,631.8
03-05-2019,633.51
06-05-2019,622.74
07-05-2019,604.13
08-05-2019,584.32
09-05-2019,564.98
10-05-2019,562.6
13-05-2019,554.01
14-05-2019,566.78
15-05-2019,565.19
16-05-2019,568.99
17-05-2019,569.91
20-05-2019,596.21
21-05-2019,602.46
22-05-2019,602.73
23-05-2019,599.81
24-05-2019,601.14
27-05-2019,589.36
28-05-2019,595.25
29-05-2019,590.44
30-05-2019,597.94
31-05-2019,598.12
03-06-2019,611.64
04-06-2019,607.79
06-06-2019,596.87
07-06-2019,591.27
10-06-2019,593.18
11-06-2019,597.68
12-06-2019,599.02
13-06-2019,596.82
14-06-2019,592.46
17-06-2019,576.61
18-06-2019,576.02
19-06-2019,574.38
20-06-2019,583.11
21-06-2019,575.35
24-06-2019,567.66
25-06-2019,582.7
26-06-2019,581.94
27-06-2019,572.94
28-06-2019,563.48
01-07-2019,570.56
02-07-2019,574.9
03-07-2019,576.72
04-07-2019,577.37
05-07-2019,568.09
08-07-2019,563.01
09-07-2019,575.62
10-07-2019,575.06
11-07-2019,576.27
12-07-2019,575.8
15-07-2019,573.82
16-07-2019,581.42
17-07-2019,576.41
18-07-2019,567.41
19-07-2019,561.63
22-07-2019,575.8
23-07-2019,572.67
24-07-2019,566.18
25-07-2019,553.77
26-07-2019,545.81
29-07-2019,544.52
30-07-2019,531.01
31-07-2019,524.42
01-08-2019,530.72
02-08-2019,532.56
05-08-2019,514.13
06-08-2019,507.36
07-08-2019,498.86
08-08-2019,518.17
09-08-2019,522.56
13-08-2019,573.21
14-08-2019,579.28
16-08-2019,574.67
19-08-2019,581.24
20-08-2019,573.75
21-08-2019,571.5
22-08-2019,560.62
23-08-2019,573.71
26-08-2019,569.64
27-08-2019,573.26
28-08-2019,568.06
29-08-2019,558.37
30-08-2019,561.43
03-09-2019,542.48
04-09-2019,540.12
05-09-2019,538.97
06-09-2019,549.72
09-09-2019,549.58
11-09-2019,555.07
12-09-2019,544.25
13-09-2019,551.11
16-09-2019,544.43
17-09-2019,538.45
18-09-2019,542.16
19-09-2019,530.18
20-09-2019,564.04
23-09-2019,557.23
24-09-2019,574.99
25-09-2019,575.37
26-09-2019,583.13
27-09-2019,588.64
30-09-2019,599.07
01-10-2019,586.77
03-10-2019,589.54
04-10-2019,588.21
07-10-2019,589.11
09-10-2019,595.7
10-10-2019,612.78
11-10-2019,608.22
14-10-2019,610.65
15-10-2019,613.41
16-10-2019,617.1
17-10-2019,627.96
18-10-2019,636.89
22-10-2019,635.9
23-10-2019,626.12
24-10-2019,645.92
25-10-2019,643.56
27-10-2019,644.94
29-10-2019,659.68
30-10-2019,665.1
31-10-2019,658.47
01-11-2019,655.12
04-11-2019,655.46
05-11-2019,650.8
06-11-2019,645.23
07-11-2019,655.88
08-11-2019,649.99
11-11-2019,642.03
13-11-2019,662.04
14-11-2019,657.75
15-11-2019,661.39
18-11-2019,656.15
19-11-2019,678.88
20-11-2019,695.93
21-11-2019,691.41
22-11-2019,695.41
25-11-2019,702.18
26-11-2019,701.59
27-11-2019,705.91
28-11-2019,710.61
29-11-2019,697.5
02-12-2019,713.4
03-12-2019,709.98
04-12-2019,698.2
05-12-2019,697.37
06-12-2019,699.19
09-12-2019,707.15
10-12-2019,702.36
11-12-2019,702.56
12-12-2019,705.17
13-12-2019,711.78
16-12-2019,704.45
17-12-2019,702.69
18-12-2019,708.61
19-12-2019,723.94
20-12-2019,719.06
23-12-2019,706.61
24-12-2019,695.39
26-12-2019,681.43
27-12-2019,693.54
30-12-2019,694.38
31-12-2019,680.82
01-01-2020,678.82
02-01-2020,690.37
03-01-2020,691.21
06-01-2020,675.18
07-01-2020,685.56
08-01-2020,680.41
09-01-2020,696.08
10-01-2020,695.93
13-01-2020,694.15
14-01-2020,687.72
15-01-2020,685.23
16-01-2020,691.54
17-01-2020,710.92
20-01-2020,689.05
21-01-2020,689.74
22-01-2020,689.5
23-01-2020,686.57
24-01-2020,684.19
27-01-2020,677.45
28-01-2020,661.8
29-01-2020,665.44
30-01-2020,649.21
31-01-2020,634.77
01-02-2020,622.05
03-02-2020,623.01
04-02-2020,641.41
05-02-2020,651.34
06-02-2020,655.52
07-02-2020,644.67
10-02-2020,645.54
11-02-2020,653.25
12-02-2020,661.15
13-02-2020,662.88
14-02-2020,668.92
17-02-2020,664.72
18-02-2020,659.84
19-02-2020,676.21
20-02-2020,668.18
24-02-2020,649.75
25-02-2020,636.91
