date,close
06-01-2016,"7,741.00"
07-01-2016,"7,568.30"
08-01-2016,"7,601.35"
11-01-2016,"7,563.85"
12-01-2016,"7,510.30"
13-01-2016,"7,562.40"
14-01-2016,"7,536.80"
15-01-2016,"7,437.80"
18-01-2016,"7,351.00"
19-01-2016,"7,435.10"
20-01-2016,"7,309.30"
21-01-2016,"7,276.80"
22-01-2016,"7,422.45"
25-01-2016,"7,436.15"
27-01-2016,"7,437.75"
28-01-2016,"7,424.65"
29-01-2016,"7,563.55"
01-02-2016,"7,555.95"
02-02-2016,"7,455.55"
03-02-2016,"7,361.80"
04-02-2016,"7,404.00"
05-02-2016,"7,489.10"
08-02-2016,"7,387.25"
09-02-2016,"7,298.20"
10-02-2016,"7,215.70"
11-02-2016,"6,976.35"
12-02-2016,"6,980.95"
15-02-2016,"7,162.95"
16-02-2016,"7,048.25"
17-02-2016,"7,108.45"
18-02-2016,"7,191.75"
19-02-2016,"7,210.75"
22-02-2016,"7,234.55"
23-02-2016,"7,109.55"
24-02-2016,"7,018.70"
25-02-2016,"6,970.60"
26-02-2016,"7,029.75"
29-02-2016,"6,987.05"
01-03-2016,"7,222.30"
02-03-2016,"7,368.85"
03-03-2016,"7,475.60"
04-03-2016,"7,485.35"
08-03-2016,"7,485.30"
09-03-2016,"7,531.80"
10-03-2016,"7,486.15"
11-03-2016,"7,510.20"
14-03-2016,"7,538.75"
15-03-2016,"7,460.60"
16-03-2016,"7,498.75"
17-03-2016,"7,512.55"
18-03-2016,"7,604.35"
21-03-2016,"7,704.25"
22-03-2016,"7,714.90"
23-03-2016,"7,716.50"
28-03-2016,"7,615.10"
29-03-2016,"7,597.00"
30-03-2016,"7,735.20"
31-03-2016,"7,738.40"
01-04-2016,"7,713.05"
04-04-2016,"7,758.80"
05-04-2016,"7,603.20"
06-04-2016,"7,614.35"
07-04-2016,"7,546.45"
08-04-2016,"7,555.20"
11-04-2016,"7,671.40"
12-04-2016,"7,708.95"
13-04-2016,"7,850.45"
18-04-2016,"7,914.70"
20-04-2016,"7,914.75"
21-04-2016,"7,912.05"
22-04-2016,"7,899.30"
25-04-2016,"7,855.05"
26-04-2016,"7,962.65"
27-04-2016,"7,979.90"
28-04-2016,"7,847.25"
29-04-2016,"7,849.80"
02-05-2016,"7,805.90"
03-05-2016,"7,747.00"
04-05-2016,"7,706.55"
05-05-2016,"7,735.50"
06-05-2016,"7,733.45"
09-05-2016,"7,866.05"
10-05-2016,"7,887.80"
11-05-2016,"7,848.85"
12-05-2016,"7,900.40"
13-05-2016,"7,814.90"
16-05-2016,"7,860.75"
17-05-2016,"7,890.75"
18-05-2016,"7,870.15"
19-05-2016,"7,783.40"
20-05-2016,"7,749.70"
23-05-2016,"7,731.05"
24-05-2016,"7,748.85"
25-05-2016,"7,934.90"
26-05-2016,"8,069.65"
27-05-2016,"8,156.65"
30-05-2016,"8,178.50"
31-05-2016,"8,160.10"
01-06-2016,"8,179.95"
02-06-2016,"8,218.95"
03-06-2016,"8,220.80"
06-06-2016,"8,201.05"
07-06-2016,"8,266.45"
08-06-2016,"8,273.05"
09-06-2016,"8,203.60"
10-06-2016,"8,170.05"
13-06-2016,"8,110.60"
14-06-2016,"8,108.85"
15-06-2016,"8,206.60"
16-06-2016,"8,140.75"
17-06-2016,"8,170.20"
20-06-2016,"8,238.50"
21-06-2016,"8,219.90"
22-06-2016,"8,203.70"
23-06-2016,"8,270.45"
24-06-2016,"8,088.60"
27-06-2016,"8,094.70"
28-06-2016,"8,127.85"
29-06-2016,"8,204.00"
30-06-2016,"8,287.75"
01-07-2016,"8,328.35"
04-07-2016,"8,370.70"
05-07-2016,"8,335.95"
07-07-2016,"8,337.90"
08-07-2016,"8,323.20"
11-07-2016,"8,467.90"
12-07-2016,"8,521.05"
13-07-2016,"8,519.50"
14-07-2016,"8,565.00"
15-07-2016,"8,541.40"
18-07-2016,"8,508.70"
19-07-2016,"8,528.55"
20-07-2016,"8,565.85"
21-07-2016,"8,510.10"
22-07-2016,"8,541.20"
25-07-2016,"8,635.65"
26-07-2016,"8,590.65"
27-07-2016,"8,615.80"
28-07-2016,"8,666.30"
29-07-2016,"8,638.50"
01-08-2016,"8,636.55"
02-08-2016,"8,622.90"
03-08-2016,"8,544.85"
04-08-2016,"8,551.10"
05-08-2016,"8,683.15"
08-08-2016,"8,711.35"
09-08-2016,"8,678.25"
10-08-2016,"8,575.30"
11-08-2016,"8,592.15"
12-08-2016,"8,672.15"
16-08-2016,"8,642.55"
17-08-2016,"8,624.05"
18-08-2016,"8,673.25"
19-08-2016,"8,666.90"
22-08-2016,"8,629.15"
23-08-2016,"8,632.60"
24-08-2016,"8,650.30"
25-08-2016,"8,592.20"
26-08-2016,"8,572.55"
29-08-2016,"8,607.45"
30-08-2016,"8,744.35"
31-08-2016,"8,786.20"
01-09-2016,"8,774.65"
02-09-2016,"8,809.65"
06-09-2016,"8,943.00"
07-09-2016,"8,917.95"
08-09-2016,"8,952.50"
09-09-2016,"8,866.70"
12-09-2016,"8,715.60"
14-09-2016,"8,726.60"
15-09-2016,"8,742.55"
16-09-2016,"8,779.85"
19-09-2016,"8,808.40"
20-09-2016,"8,775.90"
21-09-2016,"8,777.15"
22-09-2016,"8,867.45"
23-09-2016,"8,831.55"
26-09-2016,"8,723.05"
27-09-2016,"8,706.40"
28-09-2016,"8,745.15"
29-09-2016,"8,591.25"
30-09-2016,"8,611.15"
03-10-2016,"8,738.10"
04-10-2016,"8,769.15"
05-10-2016,"8,743.95"
06-10-2016,"8,709.55"
07-10-2016,"8,697.60"
10-10-2016,"8,708.80"
13-10-2016,"8,573.35"
14-10-2016,"8,583.40"
17-10-2016,"8,520.40"
18-10-2016,"8,677.90"
19-10-2016,"8,659.10"
20-10-2016,"8,699.40"
21-10-2016,"8,693.05"
24-10-2016,"8,708.95"
25-10-2016,"8,691.30"
26-10-2016,"8,615.25"
27-10-2016,"8,615.25"
28-10-2016,"8,638.00"
30-10-2016,"8,625.70"
01-11-2016,"8,626.25"
02-11-2016,"8,514.00"
03-11-2016,"8,484.95"
04-11-2016,"8,433.75"
07-11-2016,"8,497.05"
08-11-2016,"8,543.55"
09-11-2016,"8,432.00"
10-11-2016,"8,525.75"
11-11-2016,"8,296.30"
15-11-2016,"8,108.45"
16-11-2016,"8,111.60"
17-11-2016,"8,079.95"
18-11-2016,"8,074.10"
21-11-2016,"7,929.10"
22-11-2016,"8,002.30"
23-11-2016,"8,033.30"
24-11-2016,"7,965.50"
25-11-2016,"8,114.30"
28-11-2016,"8,126.90"
29-11-2016,"8,142.15"
30-11-2016,"8,224.50"
01-12-2016,"8,192.90"
02-12-2016,"8,086.80"
05-12-2016,"8,128.75"
06-12-2016,"8,143.15"
07-12-2016,"8,102.05"
08-12-2016,"8,246.85"
09-12-2016,"8,261.75"
12-12-2016,"8,170.80"
13-12-2016,"8,221.80"
14-12-2016,"8,182.45"
15-12-2016,"8,153.60"
16-12-2016,"8,139.45"
19-12-2016,"8,104.35"
20-12-2016,"8,082.40"
21-12-2016,"8,061.30"
22-12-2016,"7,979.10"
23-12-2016,"7,985.75"
26-12-2016,"7,908.25"
27-12-2016,"8,032.85"
28-12-2016,"8,034.85"
29-12-2016,"8,103.60"
30-12-2016,"8,185.80"
02-01-2017,"8,179.50"
03-01-2017,"8,192.25"
04-01-2017,"8,190.50"
05-01-2017,"8,273.80"
06-01-2017,"8,243.80"
